medicine_name,brand_name,generic_name,country,status,regulation_type,authority,reason,alternatives,traveller_advice,source,last_updated,document
Fentanyl Patch,Duragesic,Fentanyl,Singapore,Restricted,Controlled Substance,HSA,"Potent opioid, tightly controlled narcotic worldwide",Consult doctor for alternative pain management,Carry prescription and medical certificate; declare at customs,HSA Guidelines,2026-07-20,"Medicine: Fentanyl Patch. Brand: Duragesic. Generic: Fentanyl. Country: Singapore. Status: Restricted. Regulation Type: Controlled Substance. Authority: HSA. Reason: Potent opioid, tightly controlled narcotic worldwide. Alternatives: Consult doctor for alternative pain management. Traveller Advice: Carry prescription and medical certificate; declare at customs."
Fentanyl Patch,Duragesic,Fentanyl,Australia,Restricted,Controlled Substance,TGA,"Potent opioid, tightly controlled narcotic worldwide",Consult doctor for alternative pain management,Carry prescription and medical certificate; declare at customs,TGA Guidelines,2026-07-20,"Medicine: Fentanyl Patch. Brand: Duragesic. Generic: Fentanyl. Country: Australia. Status: Restricted. Regulation Type: Controlled Substance. Authority: TGA. Reason: Potent opioid, tightly controlled narcotic worldwide. Alternatives: Consult doctor for alternative pain management. Traveller Advice: Carry prescription and medical certificate; declare at customs."
Fentanyl Patch,Duragesic,Fentanyl,Canada,Restricted,Controlled Substance,Health Canada,"Potent opioid, tightly controlled narcotic worldwide",Consult doctor for alternative pain management,Carry prescription and medical certificate; declare at customs,Health Canada Guidelines,2026-07-20,"Medicine: Fentanyl Patch. Brand: Duragesic. Generic: Fentanyl. Country: Canada. Status: Restricted. Regulation Type: Controlled Substance. Authority: Health Canada. Reason: Potent opioid, tightly controlled narcotic worldwide. Alternatives: Consult doctor for alternative pain management. Traveller Advice: Carry prescription and medical certificate; declare at customs."
Fentanyl Patch,Duragesic,Fentanyl,Germany,Restricted,Controlled Substance,BfArM,"Potent opioid, tightly controlled narcotic worldwide",Consult doctor for alternative pain management,Carry prescription and medical certificate; declare at customs,BfArM Guidelines,2026-07-20,"Medicine: Fentanyl Patch. Brand: Duragesic. Generic: Fentanyl. Country: Germany. Status: Restricted. Regulation Type: Controlled Substance. Authority: BfArM. Reason: Potent opioid, tightly controlled narcotic worldwide. Alternatives: Consult doctor for alternative pain management. Traveller Advice: Carry prescription and medical certificate; declare at customs."
Fentanyl Patch,Duragesic,Fentanyl,France,Restricted,Controlled Substance,ANSM,"Potent opioid, tightly controlled narcotic worldwide",Consult doctor for alternative pain management,Carry prescription and medical certificate; declare at customs,ANSM Guidelines,2026-07-20,"Medicine: Fentanyl Patch. Brand: Duragesic. Generic: Fentanyl. Country: France. Status: Restricted. Regulation Type: Controlled Substance. Authority: ANSM. Reason: Potent opioid, tightly controlled narcotic worldwide. Alternatives: Consult doctor for alternative pain management. Traveller Advice: Carry prescription and medical certificate; declare at customs."
Ketamine,Ketalar,Ketamine,India,Restricted,Controlled Substance,CDSCO,Anaesthetic/psychotropic with high abuse potential,Consult doctor for alternatives,Carry prescription and medical certificate,CDSCO Guidelines,2026-07-20,Medicine: Ketamine. Brand: Ketalar. Generic: Ketamine. Country: India. Status: Restricted. Regulation Type: Controlled Substance. Authority: CDSCO. Reason: Anaesthetic/psychotropic with high abuse potential. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate.
Ketamine,Ketalar,Ketamine,USA,Restricted,Controlled Substance,FDA / DEA,Anaesthetic/psychotropic with high abuse potential,Consult doctor for alternatives,Carry prescription and medical certificate,FDA / DEA Guidelines,2026-07-20,Medicine: Ketamine. Brand: Ketalar. Generic: Ketamine. Country: USA. Status: Restricted. Regulation Type: Controlled Substance. Authority: FDA / DEA. Reason: Anaesthetic/psychotropic with high abuse potential. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate.
Ketamine,Ketalar,Ketamine,UK,Restricted,Controlled Substance,MHRA / Home Office,Anaesthetic/psychotropic with high abuse potential,Consult doctor for alternatives,Carry prescription and medical certificate,MHRA / Home Office Guidelines,2026-07-20,Medicine: Ketamine. Brand: Ketalar. Generic: Ketamine. Country: UK. Status: Restricted. Regulation Type: Controlled Substance. Authority: MHRA / Home Office. Reason: Anaesthetic/psychotropic with high abuse potential. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate.
Ketamine,Ketalar,Ketamine,Japan,Restricted,Controlled Substance,MHLW,Anaesthetic/psychotropic with high abuse potential,Consult doctor for alternatives,Carry prescription and medical certificate,MHLW Guidelines,2026-07-20,Medicine: Ketamine. Brand: Ketalar. Generic: Ketamine. Country: Japan. Status: Restricted. Regulation Type: Controlled Substance. Authority: MHLW. Reason: Anaesthetic/psychotropic with high abuse potential. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate.
Ketamine,Ketalar,Ketamine,UAE,Banned,Banned,MOHAP,Strictly banned without prior government approval,Consult doctor for alternatives,Apply for import permit well in advance,MOHAP Guidelines,2026-07-20,Medicine: Ketamine. Brand: Ketalar. Generic: Ketamine. Country: UAE. Status: Banned. Regulation Type: Banned. Authority: MOHAP. Reason: Strictly banned without prior government approval. Alternatives: Consult doctor for alternatives. Traveller Advice: Apply for import permit well in advance.
Ketamine,Ketalar,Ketamine,Singapore,Restricted,Controlled Substance,HSA,Controlled under Misuse of Drugs Act,Consult doctor for alternatives,Carry prescription; quantity limits apply,HSA Guidelines,2026-07-20,Medicine: Ketamine. Brand: Ketalar. Generic: Ketamine. Country: Singapore. Status: Restricted. Regulation Type: Controlled Substance. Authority: HSA. Reason: Controlled under Misuse of Drugs Act. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription; quantity limits apply.
Ketamine,Ketalar,Ketamine,Australia,Restricted,Controlled Substance,TGA,Anaesthetic/psychotropic with high abuse potential,Consult doctor for alternatives,Carry prescription and medical certificate,TGA Guidelines,2026-07-20,Medicine: Ketamine. Brand: Ketalar. Generic: Ketamine. Country: Australia. Status: Restricted. Regulation Type: Controlled Substance. Authority: TGA. Reason: Anaesthetic/psychotropic with high abuse potential. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate.
Ketamine,Ketalar,Ketamine,Canada,Restricted,Controlled Substance,Health Canada,Anaesthetic/psychotropic with high abuse potential,Consult doctor for alternatives,Carry prescription and medical certificate,Health Canada Guidelines,2026-07-20,Medicine: Ketamine. Brand: Ketalar. Generic: Ketamine. Country: Canada. Status: Restricted. Regulation Type: Controlled Substance. Authority: Health Canada. Reason: Anaesthetic/psychotropic with high abuse potential. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate.
Ketamine,Ketalar,Ketamine,Germany,Restricted,Controlled Substance,BfArM,Anaesthetic/psychotropic with high abuse potential,Consult doctor for alternatives,Carry prescription and medical certificate,BfArM Guidelines,2026-07-20,Medicine: Ketamine. Brand: Ketalar. Generic: Ketamine. Country: Germany. Status: Restricted. Regulation Type: Controlled Substance. Authority: BfArM. Reason: Anaesthetic/psychotropic with high abuse potential. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate.
Ketamine,Ketalar,Ketamine,France,Restricted,Controlled Substance,ANSM,Anaesthetic/psychotropic with high abuse potential,Consult doctor for alternatives,Carry prescription and medical certificate,ANSM Guidelines,2026-07-20,Medicine: Ketamine. Brand: Ketalar. Generic: Ketamine. Country: France. Status: Restricted. Regulation Type: Controlled Substance. Authority: ANSM. Reason: Anaesthetic/psychotropic with high abuse potential. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate.
Codeine Cough Syrup,Phensedyl,Codeine Phosphate + Promethazine,India,Restricted,Controlled Substance,CDSCO,"Combination narcotic cough syrup, controlled in most jurisdictions",Dextromethorphan-based syrup,Carry prescription; check import limits,CDSCO Guidelines,2026-07-20,"Medicine: Codeine Cough Syrup. Brand: Phensedyl. Generic: Codeine Phosphate + Promethazine. Country: India. Status: Restricted. Regulation Type: Controlled Substance. Authority: CDSCO. Reason: Combination narcotic cough syrup, controlled in most jurisdictions. Alternatives: Dextromethorphan-based syrup. Traveller Advice: Carry prescription; check import limits."
Codeine Cough Syrup,Phensedyl,Codeine Phosphate + Promethazine,USA,Restricted,Controlled Substance,FDA / DEA,"Combination narcotic cough syrup, controlled in most jurisdictions",Dextromethorphan-based syrup,Carry prescription; check import limits,FDA / DEA Guidelines,2026-07-20,"Medicine: Codeine Cough Syrup. Brand: Phensedyl. Generic: Codeine Phosphate + Promethazine. Country: USA. Status: Restricted. Regulation Type: Controlled Substance. Authority: FDA / DEA. Reason: Combination narcotic cough syrup, controlled in most jurisdictions. Alternatives: Dextromethorphan-based syrup. Traveller Advice: Carry prescription; check import limits."
Codeine Cough Syrup,Phensedyl,Codeine Phosphate + Promethazine,UK,Restricted,Controlled Substance,MHRA / Home Office,"Combination narcotic cough syrup, controlled in most jurisdictions",Dextromethorphan-based syrup,Carry prescription; check import limits,MHRA / Home Office Guidelines,2026-07-20,"Medicine: Codeine Cough Syrup. Brand: Phensedyl. Generic: Codeine Phosphate + Promethazine. Country: UK. Status: Restricted. Regulation Type: Controlled Substance. Authority: MHRA / Home Office. Reason: Combination narcotic cough syrup, controlled in most jurisdictions. Alternatives: Dextromethorphan-based syrup. Traveller Advice: Carry prescription; check import limits."
Codeine Cough Syrup,Phensedyl,Codeine Phosphate + Promethazine,Japan,Restricted,Controlled Substance,MHLW,Regulated under narcotics law,Dextromethorphan-based syrup,Carry prescription and Yakkan Shoumei,MHLW Guidelines,2026-07-20,Medicine: Codeine Cough Syrup. Brand: Phensedyl. Generic: Codeine Phosphate + Promethazine. Country: Japan. Status: Restricted. Regulation Type: Controlled Substance. Authority: MHLW. Reason: Regulated under narcotics law. Alternatives: Dextromethorphan-based syrup. Traveller Advice: Carry prescription and Yakkan Shoumei.
Codeine Cough Syrup,Phensedyl,Codeine Phosphate + Promethazine,UAE,Banned,Banned,MOHAP,Zero-tolerance narcotics policy on codeine-containing syrups,Dextromethorphan-based syrup,Do not carry without prior import permit,MOHAP Guidelines,2026-07-20,Medicine: Codeine Cough Syrup. Brand: Phensedyl. Generic: Codeine Phosphate + Promethazine. Country: UAE. Status: Banned. Regulation Type: Banned. Authority: MOHAP. Reason: Zero-tolerance narcotics policy on codeine-containing syrups. Alternatives: Dextromethorphan-based syrup. Traveller Advice: Do not carry without prior import permit.
Codeine Cough Syrup,Phensedyl,Codeine Phosphate + Promethazine,Singapore,Restricted,Controlled Substance,HSA,"Combination narcotic cough syrup, controlled in most jurisdictions",Dextromethorphan-based syrup,Carry prescription; check import limits,HSA Guidelines,2026-07-20,"Medicine: Codeine Cough Syrup. Brand: Phensedyl. Generic: Codeine Phosphate + Promethazine. Country: Singapore. Status: Restricted. Regulation Type: Controlled Substance. Authority: HSA. Reason: Combination narcotic cough syrup, controlled in most jurisdictions. Alternatives: Dextromethorphan-based syrup. Traveller Advice: Carry prescription; check import limits."
Codeine Cough Syrup,Phensedyl,Codeine Phosphate + Promethazine,Australia,Restricted,Controlled Substance,TGA,"Combination narcotic cough syrup, controlled in most jurisdictions",Dextromethorphan-based syrup,Carry prescription; check import limits,TGA Guidelines,2026-07-20,"Medicine: Codeine Cough Syrup. Brand: Phensedyl. Generic: Codeine Phosphate + Promethazine. Country: Australia. Status: Restricted. Regulation Type: Controlled Substance. Authority: TGA. Reason: Combination narcotic cough syrup, controlled in most jurisdictions. Alternatives: Dextromethorphan-based syrup. Traveller Advice: Carry prescription; check import limits."
Codeine Cough Syrup,Phensedyl,Codeine Phosphate + Promethazine,Canada,Restricted,Controlled Substance,Health Canada,"Combination narcotic cough syrup, controlled in most jurisdictions",Dextromethorphan-based syrup,Carry prescription; check import limits,Health Canada Guidelines,2026-07-20,"Medicine: Codeine Cough Syrup. Brand: Phensedyl. Generic: Codeine Phosphate + Promethazine. Country: Canada. Status: Restricted. Regulation Type: Controlled Substance. Authority: Health Canada. Reason: Combination narcotic cough syrup, controlled in most jurisdictions. Alternatives: Dextromethorphan-based syrup. Traveller Advice: Carry prescription; check import limits."
Codeine Cough Syrup,Phensedyl,Codeine Phosphate + Promethazine,Germany,Restricted,Controlled Substance,BfArM,"Combination narcotic cough syrup, controlled in most jurisdictions",Dextromethorphan-based syrup,Carry prescription; check import limits,BfArM Guidelines,2026-07-20,"Medicine: Codeine Cough Syrup. Brand: Phensedyl. Generic: Codeine Phosphate + Promethazine. Country: Germany. Status: Restricted. Regulation Type: Controlled Substance. Authority: BfArM. Reason: Combination narcotic cough syrup, controlled in most jurisdictions. Alternatives: Dextromethorphan-based syrup. Traveller Advice: Carry prescription; check import limits."
Codeine Cough Syrup,Phensedyl,Codeine Phosphate + Promethazine,France,Restricted,Controlled Substance,ANSM,"Combination narcotic cough syrup, controlled in most jurisdictions",Dextromethorphan-based syrup,Carry prescription; check import limits,ANSM Guidelines,2026-07-20,"Medicine: Codeine Cough Syrup. Brand: Phensedyl. Generic: Codeine Phosphate + Promethazine. Country: France. Status: Restricted. Regulation Type: Controlled Substance. Authority: ANSM. Reason: Combination narcotic cough syrup, controlled in most jurisdictions. Alternatives: Dextromethorphan-based syrup. Traveller Advice: Carry prescription; check import limits."
